tSNE1,tSNE2
149.05217,-26.234991
50.809696,85.235504
8.273043,-13.998004
-93.54533,-38.137653
-50.782413,82.91774
16.60163,109.4716
30.435974,125.5296
-82.8874,-34.82616
23.3385,37.45564
8.691128,104.852135
129.3664,-21.840002
39.851894,57.694454
111.46426,-45.79108
-96.27582,86.43097
-79.73853,-36.22437
-94.699234,12.166908
76.76257,11.256607
16.214357,94.43751
-68.295616,78.19419
14.376977,130.92961
-8.432342,74.65681
103.41925,20.27779
53.240177,69.96826
75.28653,73.53054
-22.839329,52.37486
-38.568222,78.42337
-72.38343,28.376484
41.11323,49.120487
31.979916,126.28098
-88.64096,32.520634
114.752846,-2.5203784
0.115300596,49.597225
70.13409,55.363422
53.13865,69.9144
123.95629,-67.710556
14.164234,6.013123
-34.93301,104.22008
-38.11627,113.33812
123.49306,27.86927
84.34649,30.088507
-138.84392,39.822796
85.25857,34.775112
-5.290912,74.914894
79.3596,85.558624
90.09194,16.991682
60.185616,59.77296
8.273043,-13.998004
-52.770924,46.445778
-32.196037,21.234976
28.22339,122.59621
132.17282,39.56019
-87.83115,37.717358
23.963999,57.974514
-6.1879888,92.7246
34.114895,38.550766
147.33319,-30.649603
123.95629,-67.710556
-47.974808,71.083595
-79.37867,-8.956386
-80.53422,75.43709
73.01663,79.87047
58.244507,72.52232
-115.25585,81.135956
53.758568,56.72539
-5.6177187,76.86364
88.737434,66.29102
80.36696,70.512634
42.463844,49.671967
-36.598003,11.474324
-46.815956,124.83404
-26.493607,24.415567
55.53142,23.387573
109.88126,55.33385
-80.881516,-9.137273
60.300385,85.927284
-9.749515,109.33625
128.35011,-26.218212
91.440475,79.5737
39.16339,77.64377
-80.39103,9.421132
-72.68657,83.30066
-12.724984,140.17146
66.20548,66.604294
132.17282,39.56019
-139.4968,49.578045
10.653438,116.89324
-1.0737191,93.12686
34.30774,119.26576
10.809708,107.08702
23.402403,15.131643
-70.612144,1.6125114
-148.14296,22.24985
-77.17829,60.676075
99.4464,44.076725
79.8171,76.80631
-96.14176,50.22149
35.794407,34.987747
-1.3433012,68.70643
27.546808,25.700792
40.25566,81.88436
82.61803,13.329473
-29.257324,40.78378
-99.83902,23.650066
-39.263924,117.70183
61.932087,74.49808
57.73464,72.22465
-96.61089,53.958843
73.70023,114.06211
-40.326767,1.0977106
51.753963,11.681544
54.04052,92.39609
67.82537,91.836426
-87.51959,104.64691
-103.50174,95.3064
-24.872961,47.35468
25.984974,54.611164
143.31122,34.114742
11.609354,81.312065
14.175633,126.648964
-10.862742,-1.6759506
34.624462,116.41497
11.10702,95.736534
118.96436,23.066523
-78.85544,64.57974
-136.84332,-10.490339
2.200127,-21.383383
23.769358,57.913906
128.90216,-65.84808
-48.0876,122.83631
109.37047,70.047516
4.931738,62.759426
74.31766,81.28003
10.9932785,104.750465
111.40034,74.77788
-22.490282,66.97788
-106.18069,115.518555
7.376499,11.345957
26.798712,103.95968
96.51646,-72.64897
-66.46803,76.174644
21.428116,51.136475
-5.4894915,85.27644
116.10784,-55.601196
11.10702,95.736534
130.46468,39.406353
-83.22831,74.27898
-108.0829,69.816734
4.6543,7.218717
74.25637,118.48793
16.019073,104.27714
-142.5383,-0.30813748
60.300385,85.927284
-11.428502,40.998184
71.304726,56.87909
20.391428,6.6659517
77.82418,11.981296
14.16468,6.013079
-96.39174,46.405834
-14.511064,73.482475
129.99306,28.401081
142.45502,33.140556
-96.155914,-2.1122003
13.262884,20.51477
2.2835672,62.65207
120.08411,-16.128609
130.37769,20.302086
146.8692,-14.820639
-74.33527,44.318325
-23.039125,134.41931
-14.510005,73.48226
26.911411,66.62551
94.86236,31.131004
-43.153984,111.50141
60.97348,74.17057
-7.773322,82.527435
52.39068,5.177223
10.736675,107.82183
86.40353,86.51312
-24.771067,84.907074
-27.539568,66.94037
-61.7717,22.251768
21.273373,20.561703
58.717525,60.05146
-45.297436,115.41441
76.22939,109.551735
-2.0417888,51.939034
124.62521,-13.851611
15.9046545,91.38251
26.290169,79.66586
-61.063007,8.559791
-44.376987,125.83825
-49.82542,74.85718
107.99026,-13.770326
16.959759,139.67229
-93.36492,-17.215458
70.90767,91.68789
-6.271755,5.601151
31.437557,61.758278
40.62157,53.07278
50.44014,64.34425
-17.263208,66.334816
-25.62994,117.315605
-55.86078,20.112587
60.92944,74.089554
39.456856,42.313087
-133.07231,-1.6211658
118.8311,23.277468
4.9322815,62.760048
81.40908,96.228676
48.765568,51.86952
28.149107,108.72016
-22.549402,66.96363
-116.11766,71.051796
-5.2092867,-61.418827
65.32991,59.537285
58.447243,52.363396
-46.975323,118.96985
60.972076,74.170784
-4.5089025,-2.329018
120.51675,40.03293
19.045269,103.03966
129.8526,-63.451645
-16.933895,120.78261
-31.418049,93.282684
-17.11364,21.488455
28.179493,109.19438
25.814606,47.65631
-88.64096,32.520634
102.28765,11.201015
-10.604332,3.8879552
75.08366,82.90014
68.39556,103.09423
23.199558,60.420662
-27.76064,24.880903
-51.376987,37.27681
-50.019325,6.834805
75.19565,75.53919
130.42108,26.132368
-6.796888,32.75233
96.713585,-63.994946
-11.77429,-4.6353636
119.05073,37.06883
41.080036,31.317217
111.25796,14.699101
-19.272411,68.06967
-94.52121,50.0635
-18.489882,51.94759
25.250786,16.806189
31.979916,126.28098
-6.7969117,32.75249
46.219765,79.00933
-9.007228,87.760254
105.186226,33.697083
100.00173,-16.883976
67.82537,91.836426
-41.264328,120.87582
-93.44697,30.680746
-83.488815,96.10722
151.75409,-13.924922
23.713202,119.33961
-43.811684,27.504507
66.17338,66.638885
-0.22838062,43.019093
53.333195,83.797066
5.9492984,127.894905
15.891843,111.562294
-86.46632,97.17798
-38.73542,72.395515
-84.87045,53.573227
26.84668,120.9146
114.93193,57.109512
-68.295616,78.19419
78.82537,-2.0057988
-0.52923614,68.05651
104.72125,31.65603
151.40538,-21.51263
95.057495,-70.00847
-48.913994,75.308235
-67.866,69.00322
-75.2432,21.310844
87.76551,96.29008
79.301384,12.541672
-106.99275,102.017494
85.3035,35.14592
-5.4629574,73.8978
21.263496,123.718185
137.21117,9.177153
14.076673,64.6326
-74.33487,44.31825
-90.978806,22.926168
-12.443299,101.1305
94.70918,28.972391
86.80772,-4.445809
11.422797,-47.621178
115.823166,-13.950037
-3.6405907,67.95757
25.08249,96.68454
140.15193,22.130636
39.165836,42.390503
-41.7221,122.068306
-90.92478,74.61885
-15.306676,136.41077
117.62987,75.550385
94.76349,32.157635
19.302313,-62.38799
90.33135,-9.028748
-3.6801121,86.1987
25.767332,130.55038
13.688311,35.85166
59.780407,51.96693
-91.62014,86.67669
-94.089325,61.642956
-56.389122,63.565533
27.077244,99.89991
35.41852,35.832687
-44.64751,49.397823
58.589134,22.54006
-6.001157,54.234947
54.355,16.57269
54.48354,66.40137
58.39088,72.6159
-22.17334,81.147934
-50.424484,32.88676
-18.909554,52.172882
16.50531,111.61201
114.931915,57.107975
-70.991585,86.27795
109.46977,-69.0314
-12.583807,39.350605
26.46586,131.89006
6.188906,126.35255
143.10522,-37.423946
14.16468,6.013079
-27.563879,72.62843
-17.11364,21.488455
31.93681,125.52631
14.177341,135.24336
-91.779816,71.92894
118.23206,-39.745747
-4.537289,66.89354
120.51675,40.03293
20.394476,83.32643
52.23764,60.53209
-29.369186,42.320435
-33.28281,98.28189
-15.310194,78.08716
60.04701,73.6516
100.452736,46.90132
-138.73715,-8.517002
78.82537,-2.0057988
-7.7532578,82.48641
27.699427,65.13815
18.909014,120.89979
116.52512,58.445763
-24.818567,85.03468
-35.25442,90.03949
-14.403314,73.52129
28.328098,108.73417
14.966452,53.904778
-30.592445,124.48074
136.01924,30.707966
-7.6932607,128.66269
70.13334,55.353054
40.62157,53.07278
41.94733,13.040429
-40.77315,22.655333
-44.357708,124.592896
-83.48834,96.106064
23.76272,62.64736
39.558178,77.162704
11.609354,81.312065
34.70244,49.83124
-5.985896,54.19694
23.68414,127.29108
35.53583,13.668933
18.903458,18.63162
-24.721304,84.75654
-96.69108,60.052856
-13.209918,95.80639
49.395557,68.593185
26.67296,104.24915
-37.1451,137.58945
48.482338,20.014822
-6.0450172,133.70235
28.406849,116.46788
17.924866,73.66274
19.469269,33.88594
-41.7221,122.068306
-81.606186,-0.29835775
-18.489813,51.94751
41.11323,49.120487
11.153378,148.5368
2.8610744,30.802446
26.136478,50.636887
-14.133702,32.481625
108.49235,39.04594
53.13872,69.91435
51.897434,54.29709
-73.21725,-2.4609065
-108.082924,69.816864
-16.347458,82.20122
136.97311,-27.885092
124.82324,25.246246
-31.156298,75.59291
16.771559,109.507645
-5.4469504,85.28771
26.807728,64.01338
130.37769,20.302086
128.90964,6.6989274
-22.628569,66.949684
-37.59368,69.43677
-14.932138,78.20496
39.728985,39.29872
16.840303,74.46666
-105.26538,74.30449
122.71563,29.486818
-13.395955,29.632284
33.65803,47.167557
18.120785,11.256544
102.41038,49.493645
-27.473944,48.658627
-105.08789,103.733185
-69.360565,2.6764667
34.48172,37.440464
27.476511,123.261215
7.9072127,88.38782
28.259367,67.66783
-10.031965,123.77851
63.418835,57.494488
103.28728,88.48234
137.8453,-45.81406
-19.272411,68.06967
-95.83442,-18.743876
-16.824135,130.08755
81.342125,13.6629
96.92105,-0.21197852
9.591266,77.45469
129.66397,29.766682
-3.47113,62.78335
71.23763,56.83022
98.24687,79.62138
94.57991,27.761572
-40.185303,120.84966
-150.20515,-14.755889
-84.87045,53.573227
107.99026,-13.770326
96.51672,-72.650055
-127.19823,60.80933
139.23018,-17.14717
-10.54382,0.7093581
71.12454,112.25574
92.90047,20.825026
33.411312,71.933136
-8.307099,-69.30285
-94.524506,50.065025
-79.11142,68.35782
99.013016,-60.008583
67.66986,91.847534
-130.15714,49.805317
15.029293,92.47855
-43.898663,4.2210293
28.406849,116.46788
9.937767,30.135557
70.98668,72.64915
-46.904514,76.05063
-94.08907,61.64314
-64.10334,15.505282
85.20285,34.785336
97.256096,12.991192
2.861064,30.802608
36.705936,44.762787
-6.874791,46.140987
36.185936,43.00582
15.9046545,91.38251
52.527237,77.13309
-7.7409945,25.095339
-94.449615,-8.964927
-18.909554,52.172882
108.87349,69.58681
119.54949,22.248226
-65.74487,68.14939
14.928486,120.954
-35.29937,3.4456193
35.230812,39.878788
74.91551,66.816765
108.74181,98.48378
-22.259914,52.29619
-70.08128,74.85561
-72.383415,28.376482
41.148632,41.836285
83.87808,78.35539
2.8610656,30.802446
66.17338,66.638885
-16.022718,32.001785
79.41656,81.15029
98.434044,-20.037651
91.366295,85.6782
-22.490404,66.97787
-62.226707,80.81854
-23.8265,10.718624
109.158104,-69.88549
93.02811,113.01714
-92.362015,64.50343
46.887074,16.27092
-3.5014775,62.85317
34.721565,63.59846
89.33627,23.192036
2.8495655,148.40985
-21.676973,134.97458
-51.478462,39.171352
-78.87264,19.373722
25.561802,119.445015
54.564903,46.84546
-136.35417,61.760174
114.7525,-2.52055
-9.007228,87.760254
78.59004,84.8328
66.50227,98.62614
130.7719,-44.208473
-14.857411,65.53862
-94.67182,-9.844267
-22.640284,59.455296
114.02836,-1.7936014
22.823616,74.36617
-36.09758,87.627785
28.46778,108.74506
4.0146627,68.320465
116.96879,33.950275
97.38137,-74.88255
59.780334,51.966038
-19.272411,68.06967
-70.54807,76.98004
-50.783188,82.91507
18.30867,56.120113
24.912544,120.19814
7.591401,-37.147907
71.62264,91.544785
-40.326767,1.0977106
121.60654,44.50212
109.803345,51.56292
84.38281,30.486803
-95.13418,84.7331
-51.585804,40.93179
-82.48765,11.863117
58.86028,22.872076
51.862377,76.66408
-37.1451,137.58945
109.631226,15.216094
-10.666062,-0.5507522
27.0954,27.918297
40.2392,81.96792
23.199558,60.420662
-17.931208,72.61477
-94.72826,54.4382
-15.786231,86.52968
63.84974,59.48644
23.291395,119.06949
-111.86083,83.77769
28.259367,67.66783
-3.8451138,86.25632
116.277336,-23.207493
16.126894,47.528137
11.4885845,57.961487
-18.024473,107.707794
-33.286125,98.286316
-23.819746,35.272804
36.91883,44.780067
53.16192,77.5596
-109.16903,71.27393
94.092514,36.298138
-4.3087573,66.90391
29.275871,58.115
18.887745,108.258934
100.74346,-26.848738
-22.165483,75.36187
-152.45958,36.80812
-16.347458,82.20122
70.81812,75.47737
27.425024,97.6683
-92.362015,64.50343
38.54575,125.80401
-6.874791,46.140987
33.45868,38.082794
86.27733,8.217135
43.745354,41.445374
-74.33458,44.318283
-34.93301,104.22008
7.376499,11.345957
27.07717,99.899925
27.425112,97.669106
-65.59772,73.519516
135.46846,31.780172
-8.119399,108.312225
28.936794,135.58994
50.939472,51.289467
14.631052,135.04163
-27.473944,48.658627
-39.077778,75.949814
-23.185144,59.32798
88.01575,80.93988
25.618025,53.417053
-96.61135,53.95891
84.546715,77.48151
-9.409752,124.997894
127.92591,-28.84496
103.16862,-41.803307
59.21252,73.11005
-20.764807,96.641426
-99.83902,23.650066
-19.977448,129.33525
102.707344,11.449293
141.01428,7.6752167
-98.74536,57.169994
75.18969,75.881546
3.640594,62.824234
24.875195,129.36946
38.35453,23.689478
84.78136,5.9609313
-94.56934,15.342471
-45.61037,118.92917
-73.67557,24.899702
73.01663,79.87047
92.14351,85.49406
-149.49571,35.583195
51.63643,64.57726
-6.271755,5.601151
69.178276,54.13704
87.05206,19.237095
23.221506,62.81566
-56.5492,67.459915
-91.14518,63.72049
-11.560381,70.29055
17.198656,104.44368
137.44969,-46.30544
-30.592293,124.48282
83.219955,83.545616
1.001209,101.995
78.587265,84.83235
40.2053,82.09901
33.411427,71.93228
-25.93603,87.606384
-31.69024,95.38872
7.376499,11.345957
19.938316,68.173904
88.51706,92.68131
-48.13425,125.898605
59.88496,86.95383
-15.257706,40.47672
87.344604,35.35876
32.596508,144.36943
116.52512,58.445763
-19.846514,76.9111
-41.241035,32.243763
-11.560381,70.29055
65.32991,59.537285
49.03793,25.954355
-37.1451,137.58945
60.972076,74.170784
-43.898514,4.221164
103.3874,22.933779
35.896225,21.457104
108.38119,-9.715276
-20.764452,96.6403
-90.66852,23.089664
-23.088787,29.860437
26.911306,66.62525
25.618025,53.417053
-85.86757,39.83032
30.85335,69.11114
-10.674788,122.38094
85.998085,94.41642
103.84561,58.8062
62.76864,83.2035
-56.5492,67.459915
-103.213974,73.48669
-14.932138,78.20496
99.14554,42.40922
87.09439,-5.901417
-31.797327,79.128746
129.15953,-43.115086
-13.479251,37.552387
75.55591,83.12849
100.760506,59.496365
96.49505,13.21124
-80.39103,9.421132
-27.254705,125.33855
-22.381618,90.731995
145.08481,36.6097
27.876505,109.3298
-43.764713,29.376589
53.758568,56.72539
-1.4033946,42.33793
120.08411,-16.128609
66.287384,98.61245
64.20967,59.636414
-54.638485,83.53241
-34.933037,104.220665
-27.267973,35.31658
25.010338,55.604313
88.46557,0.84134233
-32.057606,82.43657
115.82308,-13.949892
-40.326756,1.0977234
54.104107,80.82112
35.895893,21.456516
26.732748,104.1301
-42.909096,126.77493
-38.738487,72.395905
-19.277613,121.79192
25.25092,16.806404
131.3314,-44.744522
-48.0876,122.83631
26.970816,66.56473
-2.6327617,62.79512
103.54524,20.463955
103.28728,88.48234
26.602142,4.020583
-80.79548,68.04339
-61.77212,86.169205
-90.32399,115.835075
139.04836,-33.24696
142.45502,33.140556
-98.74596,57.17108
17.511652,93.72446
-10.547888,1.7355705
53.467155,15.348848
89.40175,23.014637
111.25796,14.699101
-6.756337,-16.999
-28.974947,79.280655
-39.776535,119.0939
30.829678,69.28591
48.262547,68.17046
4.1940465,-36.04247
90.33135,-9.028748
6.9426775,67.563225
34.985794,48.216553
140.11284,22.390265
26.776672,66.76222
-84.3186,22.051493
-97.349884,57.400997
-79.93377,55.045338
98.78769,12.2982025
20.00665,48.72235
-4.488758,30.222351
139.22743,-17.14676
3.2728026,130.07387
103.649414,27.490004
15.9046545,91.38251
64.13245,66.70721
-41.814342,124.32266
-152.67638,10.4213915
-16.416582,82.19086
142.1996,3.7296493
30.824856,70.748375
2.8610656,30.802446
33.556686,54.382763
-7.7436857,82.43453
34.7216,63.598526
10.964583,105.76947
86.89408,-16.084236
-20.764452,96.6403
-97.349884,57.400997
-21.330011,46.043625
37.408825,40.554714
48.703926,83.35011
-88.596214,-42.327286
98.907455,40.228214
-9.749515,109.33625
121.094475,42.275894
33.857975,4.2147765
139.92857,58.17055
-65.43995,28.77053
-60.38235,70.606865
-90.9907,13.002567
19.236797,145.18033
40.21671,45.280075
-125.359535,28.381578
45.388565,12.22899
-6.282282,6.236565
29.054247,20.641579
85.972145,11.729861
9.980943,117.69623
-88.241196,97.905525
-94.72826,54.4382
-94.699234,12.166908
73.01571,79.86956
113.21427,14.007306
-48.0876,122.83631
74.109795,9.829736
-10.862742,-1.6759506
103.980484,27.256702
48.717747,51.80114
37.446236,54.107464
-29.188114,40.651142
-61.77212,86.169205
-22.453825,46.441936
28.194267,67.781715
62.3133,94.441284
-120.29378,24.395119
25.693779,119.24069
-9.468402,42.482
24.456884,107.001854
98.77914,101.053825
56.12538,46.132347
-32.534416,57.364536
-90.32249,-44.16351
-0.13171192,-10.950683
119.02754,22.97395
35.49158,56.46024
-46.107758,116.94303
38.37283,50.548927
8.691128,104.852135
121.094475,42.275894
90.09194,16.991682
17.923677,68.983696
-27.798393,29.658525
-52.20831,44.313396
-51.423767,78.781876
16.50531,111.61201
16.63925,101.73331
-83.60625,-2.0560596
61.800343,74.4622
-3.963642,-0.9446521
35.96787,116.6316
35.029343,10.56819
38.266758,40.115524
-22.165483,75.36187
-103.21411,73.48627
-23.464687,29.884083
52.060802,85.65139
130.42108,26.132368
-48.422253,124.7458
28.259367,67.66783
-3.159004,52.641663
129.25728,-22.272482
43.036575,33.438763
85.61367,17.658281
-46.904514,76.05063
-35.287766,44.06791
-60.733734,35.22579
34.890987,50.20076
86.97025,86.543846
-81.9821,-11.302042
60.97203,74.17091
-4.6664186,106.27335
52.38982,5.177163
39.851894,57.694454
80.595856,3.0801153
-76.36497,8.71672
-60.463543,69.87332
-75.24319,21.310974
112.37095,56.051273
28.835836,124.30549
-88.594986,-42.323746
16.736427,111.60071
3.731759,123.64246
103.68424,25.369547
71.41403,101.623344
139.92857,58.17055
-16.933895,120.78261
-79.37862,-8.956458
-60.73294,35.225693
36.360226,46.18098
35.51077,51.377865
-31.797327,79.128746
46.886837,16.27114
-2.3276865,62.857037
28.406849,116.46788
89.48823,22.7963
97.32135,-4.172114
-16.967075,122.13563
-94.72826,54.4382
-13.6254835,138.9578
94.116554,35.956642
18.604729,34.148033
-46.975323,118.96985
12.552783,150.34764
-1.950215,104.56063
28.935698,135.58821
127.22617,19.222076
30.671625,125.23419
-80.05015,22.034771
-37.73588,50.545425
-90.32456,115.83527
25.25092,16.806404
78.09095,126.83504
-115.48413,100.46456
120.56737,-56.711697
-6.966277,-7.3328032
71.409164,56.95167
89.33627,23.192036
14.631858,135.04175
-23.849413,8.094556
-96.39167,46.4059
-80.23811,11.801198
27.592766,97.85783
99.83774,45.723442
-79.70356,-27.325666
26.92576,102.003944
-16.12685,34.222427
105.92052,36.390717
105.05143,49.48725
35.266872,50.915676
-34.106255,25.096186
-52.770897,46.44575
-21.257513,67.1558
12.794723,20.725725
91.5713,103.586365
15.117728,-51.63366
51.099213,22.655993
-0.41494444,87.404434
124.6256,-13.851609
5.9492984,127.894905
64.132355,66.70595
-22.175129,81.14871
-101.11797,-3.226438
-17.717005,10.824412
117.42204,59.34695
16.63925,101.73331
-48.13425,125.898605
94.07691,35.905125
-4.0834475,62.847767
27.095486,27.917025
42.620583,74.05051
12.820432,121.471825
-18.258142,129.44533
-89.58635,68.138
-11.697855,70.2951
17.310822,93.813194
16.840303,74.46666
-115.47576,100.439606
45.388565,12.22899
-3.159004,52.641663
34.985794,48.216553
133.4877,-48.844383
94.57997,27.761532
-86.46487,97.17609
-35.286198,44.06726
-82.63348,77.275635
27.59291,97.85822
57.509342,52.569683
-65.59769,73.51952
14.175672,126.65082
3.6406202,62.824303
29.054625,20.640526
18.910355,107.62111
96.49522,13.211982
-72.19958,7.3073606
-40.525837,29.76689
9.364462,-0.14850393
65.74479,66.65461
40.075943,48.577904
-42.006874,84.29378
89.52614,-8.400094
-38.325172,5.673285
29.21174,57.869873
15.375941,48.300274
84.78136,5.9609313
-78.87446,61.218338
-89.58664,68.13784
2.200151,-21.383526
34.032997,32.128376
62.3133,94.441284
-33.017902,132.71957
29.656363,123.751915
0.115300596,49.597225
59.755272,47.478245
71.41461,101.62089
50.439693,64.34419
-21.203024,126.989334
-103.21578,73.48668
-16.305593,93.38229
20.542871,28.14434
21.20025,40.453087
-85.86757,39.83032
105.174324,-29.585558
0.73781925,68.41045
77.240875,84.08253
105.061966,49.574482
79.101524,0.6573601
-84.31716,22.051369
-97.349884,57.400997
-64.10334,15.505282
130.5685,39.884827
105.68201,-41.801712
-96.318695,25.292381
49.05936,1.3533905
8.79576,106.70096
75.55591,83.12849
99.63907,-74.41607
97.32135,-4.172114
-53.825016,86.61521
-34.933037,104.220665
-19.749798,131.9753
89.497116,-8.492099
100.998276,47.697178
-5.661979,37.367805
26.93695,101.15994
-7.192951,79.3527
118.1646,35.596237
99.592186,-13.157927
27.996696,109.262794
-22.213732,142.26027
-31.729284,136.47432
-76.69252,64.410545
17.698923,102.067474
13.458956,65.1826
-83.69991,41.56295
17.119059,63.06664
-9.477917,42.481007
120.65324,40.316437
109.803345,51.56292
129.94781,28.643896
-46.90456,76.050644
-38.00927,53.54273
-38.683636,115.967674
110.583595,-65.53563
141.01428,7.6752167
-92.154106,28.816082
87.01361,93.63807
-8.184923,-7.9398904
27.697195,65.13614
109.70952,51.581173
35.266872,50.915676
-53.198513,78.86608
-51.045082,35.112682
-57.123013,63.87979
139.21825,-3.4493773
37.13369,-2.2937446
-43.15389,111.49894
112.78339,23.862017
-8.951167,75.60265
27.7773,24.118317
107.14227,92.44359
50.80958,85.23351
-22.251137,101.37997
-152.45958,36.80812
0.9161521,14.68001
41.11323,49.120487
39.55904,77.16585
-87.8306,37.716743
81.771965,81.43074
8.691128,104.852135
34.278774,43.539597
88.788574,3.2410245
14.076808,64.632744
-29.188114,40.651142
-31.690037,95.388756
7.472729,-66.65318
12.242698,59.372147
128.90198,-65.84697
-81.096794,-21.115917
85.25856,34.775055
-7.7532372,82.48651
105.186226,33.697083
11.431057,97.48892
49.55378,25.210735
-24.770933,84.906975
-90.66852,23.089664
-73.357735,10.896173
49.395428,68.59304
113.77449,56.502693
8.759376,87.58494
51.62231,85.24968
-5.3507023,74.92001
30.919518,61.250927
102.32287,-74.756035
124.48542,25.950867
-75.71881,25.816498
-36.611217,103.63054
-81.79976,99.9571
35.892555,48.95926
134.49509,46.482574
-32.034122,130.31201
118.23177,-39.745438
-0.20775284,134.26062
120.65324,40.316437
42.819973,81.22498
61.58146,84.59863
-25.342726,101.05758
-78.44698,88.901115
-42.61159,125.50768
84.51463,31.841284
26.408995,121.617744
-97.40432,23.497349
97.010056,-5.975852
-36.544952,4.6801596
30.166723,18.543016
13.820972,70.22867
48.807877,83.4503
-27.989908,29.731781
-61.287125,88.66356
-75.243164,21.31109
48.175884,20.253191
22.703247,57.53785
-34.537624,134.85448
88.279785,86.41635
-43.875977,7.284037
26.46586,131.89006
95.5017,90.86833
17.484062,139.48134
-81.02871,71.299446
-51.478462,39.171352
-79.11142,68.35782
57.027428,45.933964
141.54105,-32.443325
7.776003,50.258995
73.24323,80.15715
-11.145098,-2.7060637
63.418835,57.494488
53.240177,69.96826
80.59588,3.080115
-21.676973,134.97458
-51.050594,35.113464
-14.932138,78.20496
10.485925,117.0868
23.713202,119.33961
-6.7969117,32.75249
84.59028,86.19526
-0.22826007,43.019268
24.294258,105.93762
50.88517,51.425854
63.153904,59.570137
-78.85544,64.57974
-35.203373,39.97566
-54.449043,64.81709
31.93681,125.52631
18.188608,17.954496
-31.797327,79.128746
26.076727,54.806145
-4.6664405,106.273056
82.057175,84.073456
127.22617,19.222076
97.12962,-0.6558004
-22.213732,142.26027
-45.61037,118.92917
-49.591133,91.788376
61.860477,51.279694
108.75793,72.102554
-29.563522,72.53346
14.928814,120.9542
-14.2694025,35.838585
112.130066,43.94691
109.803345,51.56292
59.747143,24.270462
-25.342726,101.05758
-60.468746,70.2242
-16.365648,121.28451
74.03657,9.804751
9.826913,22.663805
-36.09758,87.627785
28.46778,108.74506
-12.690399,39.399582
106.176155,36.316364
48.765614,51.866642
86.40411,86.51546
-27.473871,48.65598
-35.25442,90.03949
-62.618214,27.656216
84.76107,77.164604
36.837563,130.46219
-81.87032,-12.602588
151.69106,-13.6583185
-44.82379,5.069544
34.981915,116.50044
103.94591,-76.00928
26.732748,104.1301
-27.322096,105.76442
-49.798706,31.164755
-17.71725,10.824615
83.443924,83.43851
13.00954,92.80458
7.4625716,50.33766
35.59364,48.709843
-11.428279,40.997887
35.4017,119.74113
38.469776,54.974533
39.165836,42.390503
-79.818665,68.16959
-96.39161,46.405857
-50.587597,86.18916
112.94963,23.038809
46.03677,21.622602
-98.11799,47.211838
122.71563,29.486818
-7.192957,79.352875
71.304726,56.87909
40.255688,81.88374
67.82538,91.8362
-73.695854,33.174793
-23.211264,121.84697
-11.513546,66.94637
88.48277,-7.214718
13.00954,92.80458
2.8610656,30.802446
55.56079,22.742258
-13.713133,30.859901
118.63803,-33.186832
103.94591,-76.00928
142.00868,51.292698
-21.327168,137.82341
-41.52412,116.351036
-23.166714,40.554996
13.858188,126.69453
12.217083,126.8241
-98.11671,47.211815
96.86107,1.8897053
9.707937,97.950775
105.92099,36.38969
120.49304,13.940194
87.05744,-4.937581
-22.490387,66.97787
-44.35211,123.82409
-32.089336,20.83268
16.600033,109.47431
44.211735,41.410732
11.609354,81.312065
79.160446,-0.15583073
-13.479251,37.552387
133.45866,-8.5684805
150.3896,-23.822956
84.68429,32.91098
-70.67612,5.0838923
-70.08145,74.85261
-27.272186,15.231923
26.898438,101.00267
20.00665,48.72235
4.5810523,35.822777
90.18069,92.068054
2.5383637,101.56901
127.43901,-11.564106
13.648303,50.360836
26.602142,4.020583
-19.562368,105.53524
-37.73588,50.545425
2.200127,-21.383383
21.300564,50.91862
20.00665,48.72235
-43.764713,29.376589
87.62316,-2.2661638
-5.4995584,73.91044
24.398298,97.30461
124.11517,18.228485
116.525116,58.445763
-28.111118,25.088398
-40.52849,29.76968
-36.783108,115.70084
129.74933,29.473238
33.438335,53.71418
-114.09122,72.172226
126.96626,54.19484
1.6872152,62.657524
104.34055,29.504768
103.28728,88.48234
33.370655,36.717144
-80.12771,61.301918
-89.58635,68.13789
-16.347458,82.20122
100.18889,12.019785
25.874382,3.7392254
7.6965923,50.51633
136.70862,-27.894234
-7.7436857,82.43453
116.10784,-55.601196
74.91551,66.816765
23.199558,60.420662
-53.199615,78.86562
-40.760483,114.23874
-11.922365,57.019
23.035118,37.900875
20.00665,48.72235
-71.50965,89.114944
55.561386,22.74144
-4.5667725,53.35221
120.08411,-16.128609
149.05217,-26.234991
51.733402,57.41828
-76.36497,8.71672
-23.524645,128.29597
-70.50978,45.02197
16.504183,111.61087
41.142597,13.137891
-38.319954,40.916637
49.05936,1.3533905
-10.54382,0.7093581
24.294258,105.93762
36.131943,29.854086
141.5045,-18.131971
-22.165483,75.36187
-152.45958,36.80812
2.200151,-21.383526
139.21825,-3.4493773
14.177355,135.24304
-87.563965,4.3381023
83.219955,83.545616
-9.617362,119.221016
128.09317,-27.653446
100.766075,59.49549
93.99225,91.25708
-27.879057,24.944546
-35.202713,39.976025
-97.26353,81.51744
128.71567,39.91803
68.56686,91.7385
-29.785946,121.207466
83.219955,83.545616
-3.8442793,2.797289
30.16717,18.54211
18.910355,107.62111
5.8012333,116.88955
-80.79548,68.04339
-22.825266,133.03482
-27.140884,41.25775
51.253597,64.52084
91.5713,103.586365
-33.018024,132.72072
